Date,Stock Price,Market Cap (Billion USD),Company,Sector,Industry,PE_Ratio,PB_Ratio,Profit_Margin,ROE,ROA,Debt_to_Equity,Company_Age_Years,Market_Cap_Category
2000-01-01 00:00:00+05:30,42.68965148925781,51.20794318135547,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-08-01 00:00:00+05:30,1563.94873046875,1876.019010100125,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-09-01 00:00:00+05:30,1542.952392578125,1850.8330636186874,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-10-01 00:00:00+05:30,1447.9976806640625,1736.9310915278438,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-11-01 00:00:00+05:30,1635.772705078125,1962.1747383046875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2023-12-01 00:00:00+05:30,1716.8292236328125,2059.405271977969,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-01-01 00:00:00+05:30,1639.545166015625,1966.6999559769374,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-02-01 00:00:00+05:30,1918.353759765625,2301.1420076019376,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-03-01 00:00:00+05:30,1907.384033203125,2287.9833821521875,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-04-01 00:00:00+05:30,2140.676025390625,2567.8264509954374,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-05-01 00:00:00+05:30,2488.032470703125,2984.4943902901873,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-06-01 00:00:00+05:30,2845.812744140625,3413.6661280404373,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-07-01 00:00:00+05:30,2886.663818359375,3462.6686243015624,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-08-01 00:00:00+05:30,2805.39990234375,3365.189309084625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-09-01 00:00:00+05:30,3094.89990234375,3712.456129820625,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-10-01 00:00:00+05:30,2728.550048828125,3273.0048382576874,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-11-01 00:00:00+05:30,2966.10009765625,3557.955616227375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2024-12-01 00:00:00+05:30,3007.10009765625,3607.136754915375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2025-01-01 00:00:00+05:30,2989.85009765625,3586.444690467375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2025-02-01 00:00:00+05:30,2585.10009765625,3100.930888419375,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2025-03-01 00:00:00+05:30,2665.800048828125,3197.7337052656876,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
2025-04-01 00:00:00+05:30,2928.800048828125,3513.2127168496877,Mahindra &amp; Mahindra,Consumer Cyclical,Auto Manufacturers,26.454702,4.633107,0.08071,,,145.663,,Mega Cap
